date,TAVG,TMAX,TMIN,PRCP,PRCP_6mo_avg
1998-05-20,10.8,15.6,5.6,0.0,4.13021978021978
1998-05-21,10.9,14.4,8.3,0.0,4.13021978021978
1998-05-22,12.2,17.8,8.9,0.0,4.13021978021978
1998-05-23,12.5,17.2,10.0,0.0,4.13021978021978
1998-05-24,13.6,18.9,10.0,0.0,4.13021978021978
1998-05-25,11.0,15.0,6.7,0.0,4.13021978021978
1998-05-26,9.9,14.4,5.0,0.0,4.13021978021978
1998-05-27,10.9,14.4,7.8,0.0,4.0225274725274724
1998-05-28,10.8,12.8,9.4,0.0,4.0225274725274724
1998-05-29,10.6,15.0,6.1,0.0,4.0225274725274724
1998-05-30,12.8,20.0,6.1,0.0,4.0225274725274724
1998-05-31,13.3,20.0,6.7,0.0,3.9725274725274726
1998-06-01,13.1,19.4,9.4,0.0,3.9725274725274726
1998-06-02,12.8,16.1,8.9,0.0,3.9725274725274726
1998-06-03,12.5,15.0,9.4,0.0,3.9725274725274726
1998-06-04,11.7,15.6,7.8,0.0,3.9725274725274726
1998-06-05,13.3,19.4,7.2,0.0,3.8983516483516483
1998-06-06,12.1,14.4,10.6,0.0,3.7571428571428567
1998-06-07,12.2,14.4,11.1,0.0,3.7461538461538457
1998-06-08,12.8,17.2,11.1,0.0,3.7461538461538457
1998-06-09,13.2,17.8,10.6,0.0,3.7461538461538457
1998-06-10,12.0,13.3,10.6,0.0,3.7461538461538457
1998-06-11,11.0,15.6,7.2,1.0,3.751648351648351
1998-06-12,12.4,17.8,6.7,0.3,3.7532967032967033
1998-06-13,13.8,17.8,11.1,0.0,3.7532967032967033
1998-06-14,17.9,26.1,8.9,0.0,3.7532967032967033
1998-06-15,18.7,28.9,11.7,0.0,3.7532967032967033
1998-06-16,17.6,23.3,11.1,0.0,3.7532967032967033
1998-06-17,16.5,23.3,8.9,0.0,3.7532967032967033
1998-06-18,14.3,23.3,6.7,0.0,3.627472527472528
1998-06-19,13.4,20.0,8.9,0.0,3.627472527472528
1998-06-20,13.9,20.0,10.0,0.0,3.627472527472528
1998-06-21,14.2,20.0,11.1,0.0,3.627472527472528
1998-06-22,12.8,17.8,10.6,0.0,3.627472527472528
1998-06-23,11.7,14.4,10.0,0.0,3.627472527472528
1998-06-24,13.4,18.9,11.1,0.0,3.627472527472528
1998-06-25,13.3,17.8,10.6,0.0,3.627472527472528
1998-06-26,15.3,20.0,7.2,0.0,3.627472527472528
1998-06-27,15.4,23.3,6.7,0.0,3.627472527472528
1998-06-28,13.1,18.3,10.0,0.0,3.627472527472528
1998-06-29,11.8,14.4,10.0,0.0,3.627472527472528
1998-06-30,11.6,13.3,10.6,0.0,3.627472527472528
1998-07-01,11.1,13.3,10.0,0.0,3.627472527472528
1998-07-02,11.4,13.3,10.6,0.0,3.627472527472528
1998-07-03,11.9,16.1,10.0,0.0,3.625824175824176
1998-07-04,13.3,18.9,9.4,0.0,3.603296703296704
1998-07-05,14.0,20.6,8.3,0.0,3.533516483516484
1998-07-06,18.2,29.4,8.3,0.0,3.533516483516484
1998-07-07,19.9,29.4,11.1,0.0,3.533516483516484
1998-07-08,14.3,21.1,9.4,0.0,3.533516483516484
1998-07-09,12.1,16.7,8.9,0.0,3.533516483516484
1998-07-10,13.9,19.4,10.0,0.0,3.2527472527472527
1998-07-11,14.7,21.7,9.4,0.0,3.232967032967033
1998-07-12,15.8,25.6,8.3,0.0,3.232967032967033
1998-07-13,15.1,22.2,8.9,0.0,3.232967032967033
1998-07-14,15.5,23.9,10.0,0.0,3.219230769230769
1998-07-15,22.1,33.3,11.7,0.0,3.219230769230769
1998-07-16,19.5,29.4,12.2,0.0,3.2137362637362634
1998-07-17,15.8,23.9,10.0,0.0,3.2137362637362634
1998-07-18,21.2,32.8,10.6,0.0,3.2137362637362634
1998-07-19,19.3,30.0,10.0,0.0,3.2137362637362634
1998-07-20,15.1,22.2,10.0,0.0,3.1901098901098903
1998-07-21,15.4,21.1,11.7,0.0,3.1901098901098903
1998-07-22,14.8,21.7,10.6,0.0,3.1901098901098903
1998-07-23,16.2,22.8,12.2,0.0,3.1901098901098903
1998-07-24,16.7,23.3,11.7,0.0,3.1901098901098903
1998-07-25,16.9,26.7,11.7,0.0,3.1901098901098903
1998-07-26,16.8,25.0,11.1,0.0,3.1901098901098903
1998-07-27,15.9,24.4,10.0,0.0,3.1901098901098903
1998-07-28,15.0,22.2,8.9,0.0,3.1901098901098903
1998-07-29,14.9,20.6,12.2,0.0,3.1901098901098903
1998-07-30,15.2,19.4,12.2,0.0,3.0560439560439563
1998-07-31,15.7,22.2,12.2,0.0,3.0560439560439563
1998-08-01,19.4,28.3,9.4,0.0,3.0516483516483515
1998-08-02,23.3,32.2,15.0,0.0,3.0489010989010987
1998-08-03,27.2,40.0,16.1,0.0,3.0197802197802197
1998-08-04,25.9,38.9,14.4,0.0,2.7923076923076926
1998-08-05,20.0,32.2,12.2,0.0,2.7923076923076926
1998-08-06,16.5,25.0,10.0,0.0,2.7923076923076926
1998-08-07,14.1,21.1,8.3,0.0,2.5241758241758245
1998-08-08,13.9,20.0,10.0,0.0,2.303846153846154
1998-08-09,14.9,24.4,7.8,0.0,2.236813186813187
1998-08-10,20.1,31.7,8.9,0.0,2.236813186813187
1998-08-11,22.1,33.3,12.8,0.0,2.236813186813187
1998-08-12,23.6,34.4,13.9,0.0,2.236813186813187
1998-08-13,19.8,31.1,11.7,0.0,2.236813186813187
1998-08-14,17.6,30.0,11.1,0.0,2.236813186813187
1998-08-15,15.2,22.8,10.0,0.0,1.9324175824175827
1998-08-16,14.4,23.3,7.2,0.0,1.9324175824175827
1998-08-17,13.1,17.2,10.0,0.0,1.90989010989011
1998-08-18,12.9,15.0,11.7,0.0,1.8565934065934069
1998-08-19,14.3,21.1,11.7,0.0,1.8565934065934069
1998-08-20,14.5,19.4,12.2,0.0,1.7549450549450551
1998-08-21,15.4,24.4,8.9,0.0,1.7549450549450551
1998-08-22,16.0,26.7,8.3,0.0,1.7296703296703297
1998-08-23,15.0,24.4,6.7,0.0,1.4994505494505497
1998-08-24,15.9,26.7,7.2,0.0,1.2692307692307692
1998-08-25,13.1,20.0,10.0,0.0,1.1423076923076922
1998-08-26,15.4,25.0,10.0,0.0,1.1423076923076922
1998-08-27,17.3,28.3,7.8,0.0,1.1423076923076922
1998-08-28,16.1,26.1,8.3,0.0,1.1423076923076922
1998-08-29,15.4,26.1,7.8,0.0,1.1423076923076922
1998-08-30,15.8,27.2,7.8,0.0,1.1423076923076922
1998-08-31,17.3,34.4,6.1,0.0,1.1423076923076922
1998-09-01,19.8,33.3,10.0,0.0,1.1423076923076922
1998-09-02,21.4,32.2,10.6,0.0,1.1423076923076922
1998-09-03,20.6,32.8,10.0,0.3,1.1285714285714286
1998-09-04,23.1,31.1,15.0,0.0,1.104945054945055
1998-09-05,20.8,28.9,15.0,0.0,1.104945054945055
1998-09-06,23.4,31.7,16.7,0.0,1.104945054945055
1998-09-07,23.4,32.2,12.2,0.0,1.104945054945055
1998-09-08,15.2,24.4,11.7,0.0,1.104945054945055
1998-09-09,12.1,13.3,11.1,0.0,1.104945054945055
1998-09-10,15.3,25.0,8.3,0.0,1.104945054945055
1998-09-11,19.1,28.3,11.7,0.0,1.0642857142857143
1998-09-12,20.5,28.9,13.3,0.0,1.037912087912088
1998-09-13,20.9,30.6,13.3,0.0,1.037912087912088
1998-09-14,16.9,26.1,11.1,0.0,1.037912087912088
1998-09-15,15.1,22.8,12.2,0.0,1.037912087912088
1998-09-16,14.7,24.4,9.4,0.0,1.037912087912088
1998-09-17,15.6,24.4,9.4,0.0,1.037912087912088
1998-09-18,14.8,22.8,8.9,0.0,1.037912087912088
1998-09-19,15.7,25.6,8.9,0.0,1.037912087912088
1998-09-20,13.4,21.1,7.2,0.0,1.037912087912088
1998-09-21,14.0,20.0,11.7,0.0,1.037912087912088
1998-09-22,14.4,20.6,9.4,0.0,1.037912087912088
1998-09-23,14.6,21.1,8.9,0.0,0.7824175824175826
1998-09-24,12.5,20.0,7.8,0.0,0.7824175824175826
1998-09-25,13.2,17.8,11.1,0.0,0.7824175824175826
1998-09-26,12.3,16.1,9.4,0.0,0.7505494505494507
1998-09-27,12.0,16.7,7.2,0.0,0.7505494505494507
1998-09-28,13.6,20.6,8.3,0.0,0.7505494505494507
1998-09-29,12.0,13.9,10.0,0.0,0.5774725274725276
1998-09-30,12.9,18.3,11.1,0.0,0.571978021978022
1998-10-01,12.2,13.9,11.7,0.0,0.571978021978022
1998-10-02,13.2,17.8,11.1,0.0,0.5648351648351649
1998-10-03,11.8,17.8,5.6,0.0,0.5241758241758243
1998-10-04,13.2,23.9,5.6,0.0,0.5241758241758243
1998-10-05,17.7,26.1,11.7,0.0,0.5241758241758243
1998-10-06,18.5,28.9,9.4,0.0,0.5241758241758243
1998-10-07,14.3,22.8,7.8,0.0,0.5241758241758243
1998-10-08,13.4,19.4,6.7,0.0,0.5241758241758243
1998-10-09,11.1,20.0,5.0,0.0,0.5241758241758243
1998-10-10,11.3,21.7,4.4,0.0,0.44175824175824185
1998-10-11,12.0,23.3,4.4,0.0,0.44175824175824185
1998-10-12,13.2,22.2,6.1,0.0,0.44175824175824185
1998-10-13,13.4,20.6,9.4,0.0,0.44175824175824185
1998-10-14,12.5,18.3,8.9,0.0,0.44175824175824185
1998-10-15,11.7,20.0,5.6,0.0,0.44175824175824185
1998-10-16,16.1,21.1,11.7,0.0,0.44175824175824185
1998-10-17,15.1,23.9,7.2,0.0,0.44175824175824185
1998-10-18,13.4,25.0,6.7,0.0,0.44175824175824185
1998-10-19,17.3,25.6,7.8,0.0,0.44175824175824185
1998-10-20,19.6,26.1,12.2,0.0,0.44175824175824185
1998-10-21,17.6,28.9,6.1,0.0,0.44175824175824185
1998-10-22,10.8,21.1,5.0,0.0,0.44175824175824185
1998-10-23,11.4,21.1,6.7,0.0,0.44175824175824185
1998-10-24,17.4,23.3,11.7,0.0,0.44175824175824185
1998-10-25,19.3,24.4,16.7,0.0,0.44175824175824185
1998-10-26,18.3,27.2,8.3,0.0,0.44175824175824185
1998-10-27,11.5,17.8,6.1,0.0,0.44175824175824185
1998-10-28,11.4,14.4,8.9,0.0,0.44175824175824185
1998-10-29,9.1,14.4,4.4,0.0,0.44175824175824185
1998-10-30,9.2,19.4,3.3,0.0,0.44175824175824185
1998-10-31,10.8,21.1,3.3,0.0,0.42197802197802214
1998-11-01,10.6,17.8,4.4,0.0,0.4148351648351649
1998-11-02,9.6,17.2,4.4,0.0,0.36758241758241766
1998-11-03,10.6,20.6,3.9,0.0,0.326923076923077
1998-11-04,10.2,14.4,6.7,0.0,0.29065934065934074
1998-11-05,10.4,17.8,3.3,0.0,0.29065934065934074
1998-11-06,8.2,12.2,2.2,0.0,0.29065934065934074
1998-11-07,9.7,12.8,4.4,0.0,0.29065934065934074
1998-11-08,8.3,13.9,4.4,12.7,0.3604395604395605
1998-11-09,8.6,17.2,4.4,0.0,0.3604395604395605
1998-11-10,7.9,9.4,7.2,0.0,0.1956043956043957
1998-11-11,7.7,12.8,4.4,1.8,0.08846153846153852
1998-11-12,8.8,16.1,3.9,0.0,0.08846153846153852
1998-11-13,10.5,20.0,5.0,0.0,0.08846153846153852
1998-11-14,9.7,17.8,4.4,0.0,0.08846153846153852
1998-11-15,12.3,18.9,8.9,0.0,0.08846153846153852
1998-11-16,11.6,18.9,7.8,0.0,0.08846153846153852
1998-11-17,18.0,25.6,9.4,0.0,0.08846153846153852
1998-11-18,10.4,17.8,5.0,0.0,0.08846153846153852
1998-11-19,9.0,18.3,2.8,0.0,0.08846153846153852
1998-11-20,9.1,18.3,2.2,0.0,0.08846153846153852
1998-11-21,12.6,20.0,7.2,0.0,0.08846153846153852
1998-11-22,13.1,19.4,10.0,0.0,0.08846153846153852
1998-11-23,12.1,13.9,8.3,0.0,0.08846153846153852
1998-11-24,9.4,16.7,5.0,0.0,0.08846153846153852
1998-11-25,8.8,17.8,3.3,0.0,0.08846153846153852
1998-11-26,12.3,18.9,5.0,0.0,0.08846153846153852
1998-11-27,9.2,10.0,8.3,0.0,0.08846153846153852
1998-11-28,8.2,12.8,5.6,19.1,0.1934065934065935
1998-11-29,11.4,20.0,7.2,0.0,0.1934065934065935
1998-11-30,17.3,20.0,15.6,0.0,0.1934065934065935
1998-12-01,17.1,21.7,14.4,7.4,0.23406593406593415
1998-12-02,18.6,20.6,15.0,0.0,0.23406593406593415
1998-12-03,15.2,20.0,10.0,0.3,0.2357142857142858
1998-12-04,11.0,13.9,7.8,0.3,0.23736263736263746
1998-12-05,11.4,13.9,2.8,0.0,0.23736263736263746
1998-12-06,11.4,18.3,5.6,5.3,0.26648351648351654
1998-12-07,10.2,18.3,-0.6,0.0,0.26648351648351654
1998-12-08,10.8,14.4,6.7,0.0,0.26648351648351654
1998-12-09,8.9,13.3,5.6,0.0,0.26648351648351654
1998-12-10,8.2,17.2,3.3,0.0,0.26098901098901106
1998-12-11,8.5,16.7,3.3,0.0,0.2593406593406594
1998-12-12,10.9,21.7,5.6,0.0,0.2593406593406594
1998-12-13,12.4,15.6,7.2,0.0,0.2593406593406594
1998-12-14,14.2,17.8,10.6,0.0,0.2593406593406594
1998-12-15,15.2,17.8,11.1,0.0,0.2593406593406594
1998-12-16,18.6,22.8,15.6,0.0,0.2593406593406594
1998-12-17,16.2,26.7,9.4,0.0,0.2593406593406594
1998-12-18,11.9,18.3,7.2,0.0,0.2593406593406594
1998-12-19,5.6,10.0,0.0,0.5,0.26208791208791216
1998-12-20,1.8,4.4,-1.7,0.0,0.26208791208791216
1998-12-21,-0.1,5.6,-3.9,0.0,0.26208791208791216
1998-12-22,1.6,7.8,-2.8,0.0,0.26208791208791216
1998-12-23,2.9,8.9,-2.2,0.0,0.26208791208791216
1998-12-24,5.4,14.4,-3.3,0.0,0.26208791208791216
1998-12-25,6.6,15.6,1.1,0.0,0.26208791208791216
1998-12-26,8.3,15.0,2.2,0.0,0.26208791208791216
1998-12-27,8.4,17.8,3.3,0.0,0.26208791208791216
1998-12-28,8.6,17.2,2.8,0.0,0.26208791208791216
1998-12-29,8.3,16.7,2.8,0.0,0.26208791208791216
1998-12-30,9.3,20.6,3.9,0.0,0.26208791208791216
1998-12-31,8.9,13.9,5.0,0.0,0.26208791208791216
1999-01-01,10.6,16.7,2.8,0.0,0.26208791208791216
1999-01-02,15.5,20.6,10.0,0.0,0.26208791208791216
1999-01-03,14.4,23.3,7.2,0.0,0.26208791208791216
1999-01-04,12.3,21.7,7.8,0.0,0.26208791208791216
1999-01-05,11.9,20.0,6.7,0.0,0.26208791208791216
1999-01-06,9.3,18.3,3.3,0.0,0.26208791208791216
1999-01-07,7.1,14.4,3.3,0.0,0.26208791208791216
1999-01-08,11.9,16.7,7.2,0.0,0.26208791208791216
1999-01-09,10.6,19.4,4.4,0.0,0.26208791208791216
1999-01-10,12.4,24.4,6.1,0.0,0.26208791208791216
1999-01-11,9.2,18.3,3.9,0.0,0.26208791208791216
1999-01-12,8.9,17.8,3.3,0.0,0.26208791208791216
1999-01-13,8.6,15.6,4.4,0.0,0.26208791208791216
1999-01-14,11.4,20.6,3.3,0.0,0.26208791208791216
1999-01-15,12.4,17.8,9.4,0.0,0.26208791208791216
1999-01-16,11.2,14.4,8.3,0.0,0.26208791208791216
1999-01-17,15.4,25.6,8.9,0.0,0.26208791208791216
1999-01-18,16.2,17.2,15.0,0.0,0.26208791208791216
1999-01-19,15.9,18.3,15.0,0.3,0.2637362637362638
1999-01-20,15.3,16.1,15.0,3.8,0.2846153846153847
1999-01-21,14.2,18.3,11.1,0.0,0.2846153846153847
1999-01-22,14.3,18.3,11.1,0.0,0.2846153846153847
1999-01-23,11.8,15.0,7.2,0.0,0.2846153846153847
1999-01-24,8.3,13.3,-0.6,0.0,0.2846153846153847
1999-01-25,11.4,15.0,7.8,9.4,0.33626373626373635
1999-01-26,8.8,11.1,6.1,19.8,0.44505494505494514
1999-01-27,9.2,14.4,5.6,0.0,0.44505494505494514
1999-01-28,4.5,11.7,1.1,0.0,0.44505494505494514
1999-01-29,9.6,19.4,-0.6,0.0,0.44505494505494514
1999-01-30,11.2,14.4,7.8,0.0,0.44505494505494514
1999-01-31,9.8,11.1,5.6,13.7,0.5203296703296704
1999-02-01,6.6,15.0,0.0,0.0,0.5203296703296704
1999-02-02,7.9,16.7,0.0,0.0,0.5203296703296704
1999-02-03,9.1,16.1,3.9,0.0,0.5203296703296704
1999-02-04,7.2,13.3,1.7,2.8,0.5357142857142858
1999-02-05,5.7,13.9,1.1,1.5,0.543956043956044
1999-02-06,9.1,11.1,5.6,0.0,0.543956043956044
1999-02-07,12.1,13.3,10.6,0.0,0.543956043956044
1999-02-08,12.7,13.9,11.1,0.0,0.543956043956044
1999-02-09,8.9,13.3,5.0,9.9,0.5983516483516484
1999-02-10,8.1,12.8,5.0,0.0,0.5983516483516484
1999-02-11,7.8,15.6,1.1,0.0,0.5983516483516484
1999-02-12,7.5,17.8,1.7,0.0,0.5983516483516484
1999-02-13,8.7,17.8,2.2,0.0,0.5983516483516484
1999-02-14,8.6,12.2,5.6,0.0,0.5983516483516484
1999-02-15,8.9,15.6,4.4,0.0,0.5983516483516484
1999-02-16,10.4,12.2,7.8,0.0,0.5983516483516484
1999-02-17,12.9,18.9,8.3,0.0,0.5983516483516484
1999-02-18,9.4,13.3,6.1,0.0,0.5983516483516484
1999-02-19,9.9,16.1,5.0,0.0,0.5983516483516484
1999-02-20,7.7,10.0,3.9,0.0,0.5983516483516484
1999-02-21,8.3,12.8,5.0,0.0,0.5983516483516484
1999-02-22,10.4,14.4,6.1,0.0,0.5983516483516484
1999-02-23,12.0,17.8,7.2,0.0,0.5983516483516484
1999-02-24,10.5,15.0,6.7,0.0,0.5983516483516484
1999-02-25,9.2,14.4,5.0,0.0,0.5983516483516484
1999-02-26,7.5,15.6,3.3,0.0,0.5983516483516484
1999-02-27,10.2,18.9,2.2,0.0,0.5983516483516484
1999-02-28,12.9,19.4,8.3,0.0,0.5983516483516484
1999-03-01,10.0,16.1,2.8,0.0,0.5983516483516484
1999-03-02,10.8,20.0,2.8,0.0,0.5983516483516484
1999-03-03,9.7,13.3,6.7,0.0,0.5983516483516484
1999-03-04,7.2,12.8,0.6,0.0,0.5967032967032968
1999-03-05,6.1,14.4,0.0,0.0,0.5967032967032968
1999-03-06,5.1,10.6,0.6,0.0,0.5967032967032968
1999-03-07,5.2,11.7,-0.6,0.0,0.5967032967032968
1999-03-08,7.4,10.0,4.4,0.0,0.5967032967032968
1999-03-09,6.9,12.2,-0.6,1.3,0.6038461538461539
1999-03-10,5.2,12.8,-0.6,0.0,0.6038461538461539
1999-03-11,7.7,14.4,3.3,0.0,0.6038461538461539
1999-03-12,8.8,15.6,2.8,0.0,0.6038461538461539
1999-03-13,8.7,16.7,3.9,0.0,0.6038461538461539
1999-03-14,6.9,10.0,4.4,0.0,0.6038461538461539
1999-03-15,8.6,12.2,6.1,11.4,0.6664835164835167
1999-03-16,10.7,13.9,8.9,0.0,0.6664835164835167
1999-03-17,11.1,15.6,6.7,0.0,0.6664835164835167
1999-03-18,10.9,16.1,7.8,0.0,0.6664835164835167
1999-03-19,8.1,9.4,5.0,0.0,0.6664835164835167
1999-03-20,8.3,13.3,3.9,6.1,0.7000000000000001
1999-03-21,10.4,15.0,7.2,0.0,0.7000000000000001
1999-03-22,9.1,15.0,5.0,0.0,0.7000000000000001
1999-03-23,9.7,15.0,6.7,0.0,0.7000000000000001
1999-03-24,10.0,11.7,7.8,0.0,0.7000000000000001
1999-03-25,10.8,15.6,8.3,12.7,0.7697802197802199
1999-03-26,9.3,14.4,3.9,0.0,0.7697802197802199
1999-03-27,7.2,13.3,1.7,0.0,0.7697802197802199
1999-03-28,7.5,16.1,1.1,0.0,0.7697802197802199
1999-03-29,8.0,15.0,0.6,0.0,0.7697802197802199
1999-03-30,7.0,12.2,1.7,0.0,0.7697802197802199
1999-03-31,6.2,10.6,2.2,0.0,0.7697802197802199
1999-04-01,5.9,12.8,0.0,0.8,0.7741758241758242
1999-04-02,9.1,16.1,1.1,0.0,0.7741758241758242
1999-04-03,6.7,9.4,2.8,0.0,0.7741758241758242
1999-04-04,7.2,13.3,1.1,0.0,0.7741758241758242
1999-04-05,6.1,8.9,3.9,0.0,0.7741758241758242
1999-04-06,6.9,12.8,2.2,19.1,0.8791208791208793
1999-04-07,6.8,8.9,2.2,9.1,0.9291208791208793
1999-04-08,5.5,9.4,1.7,2.0,0.9401098901098902
1999-04-09,4.9,11.7,-1.1,0.0,0.9401098901098902
1999-04-10,6.3,12.8,0.6,0.0,0.9401098901098902
1999-04-11,8.8,12.2,6.7,32.3,1.1175824175824178
1999-04-12,10.8,16.1,6.7,1.8,1.1274725274725275
1999-04-13,11.8,19.4,7.8,0.0,1.1274725274725275
1999-04-14,17.3,25.0,8.3,0.0,1.1274725274725275
1999-04-15,18.9,28.3,10.6,0.0,1.1274725274725275
1999-04-16,19.4,29.4,12.2,0.0,1.1274725274725275
1999-04-17,16.3,26.1,8.3,0.0,1.1274725274725275
1999-04-18,12.7,20.6,6.1,0.0,1.1274725274725275
1999-04-19,10.9,18.9,3.9,0.0,1.1274725274725275
1999-04-20,9.3,13.3,6.1,0.0,1.1274725274725275
1999-04-21,9.9,15.0,5.6,0.0,1.1274725274725275
1999-04-22,12.3,18.9,6.7,0.0,1.1274725274725275
1999-04-23,16.1,23.3,9.4,0.3,1.1291208791208793
1999-04-24,13.4,21.1,6.1,0.0,1.1291208791208793
1999-04-25,10.7,16.1,7.8,0.0,1.1291208791208793
1999-04-26,9.6,16.1,3.3,0.0,1.1291208791208793
1999-04-27,8.3,12.2,5.6,0.0,1.1291208791208793
1999-04-28,7.6,12.8,2.2,0.0,1.1291208791208793
1999-04-29,10.2,16.7,2.2,0.0,1.1291208791208793
1999-04-30,10.7,19.4,3.9,0.0,1.1291208791208793
1999-05-01,9.0,12.2,7.2,0.0,1.1291208791208793
1999-05-02,8.8,11.1,7.2,0.0,1.1291208791208793
1999-05-03,9.2,12.8,7.2,0.0,1.1291208791208793
1999-05-04,9.0,13.9,3.3,0.0,1.1291208791208793
1999-05-05,12.2,22.2,3.3,0.0,1.1291208791208793
1999-05-06,10.9,17.2,4.4,0.0,1.1291208791208793
1999-05-07,9.1,15.0,3.3,0.0,1.1291208791208793
1999-05-08,8.2,15.6,2.2,0.0,1.1291208791208793
1999-05-09,7.6,15.0,1.1,0.0,1.0593406593406594
1999-05-10,10.7,17.2,3.3,0.0,1.0593406593406594
1999-05-11,12.8,20.0,8.3,0.0,1.0593406593406594
1999-05-12,9.0,13.9,5.6,0.0,1.0494505494505495
1999-05-13,8.8,14.4,2.8,0.0,1.0494505494505495
1999-05-14,8.7,12.8,6.1,0.0,1.0494505494505495
1999-05-15,9.3,13.9,5.0,0.0,1.0494505494505495
1999-05-16,10.3,16.1,4.4,0.0,1.0494505494505495
1999-05-17,12.1,19.4,5.0,0.0,1.0494505494505495
1999-05-18,11.3,15.6,6.7,0.0,1.0494505494505495
1999-05-19,9.0,11.1,7.8,0.0,1.0494505494505495
1999-05-20,8.7,11.1,7.2,0.0,1.0494505494505495
1999-05-21,13.8,21.7,6.1,0.0,1.0494505494505495
1999-05-22,15.4,22.2,8.3,0.0,1.0494505494505495
1999-05-23,13.4,20.6,7.2,0.5,1.0521978021978025
1999-05-24,12.3,18.9,7.8,0.0,1.0521978021978025
1999-05-25,13.2,22.8,8.3,0.0,1.0521978021978025
1999-05-26,11.8,18.3,8.3,0.0,1.0521978021978025
1999-05-27,10.3,16.7,7.2,0.0,1.0521978021978025
1999-05-28,9.8,14.4,7.8,0.0,1.0521978021978025
1999-05-29,8.8,10.0,7.8,0.0,0.9472527472527474
1999-05-30,13.2,20.0,7.2,0.0,0.9472527472527474
1999-05-31,11.9,18.9,5.6,0.0,0.9472527472527474
1999-06-01,11.0,15.0,8.9,0.0,0.9065934065934067
1999-06-02,9.2,11.7,7.2,14.7,0.9873626373626374
1999-06-03,9.7,16.7,6.1,5.3,1.014835164835165
1999-06-04,10.3,16.7,8.3,4.8,1.0395604395604396
1999-06-05,12.2,18.9,8.3,0.0,1.0395604395604396
1999-06-06,11.1,16.7,5.6,0.0,1.0104395604395604
1999-06-07,9.4,15.0,3.3,0.0,1.0104395604395604
1999-06-08,10.7,16.1,6.7,0.0,1.0104395604395604
1999-06-09,11.2,16.7,6.7,0.0,1.0104395604395604
1999-06-10,12.5,19.4,6.1,0.0,1.0104395604395604
1999-06-11,12.1,20.0,5.0,0.0,1.0104395604395604
1999-06-12,13.2,22.8,6.1,0.0,1.0104395604395604
1999-06-13,16.0,22.8,8.9,0.0,1.0104395604395604
1999-06-14,13.8,20.0,10.0,0.0,1.0104395604395604
1999-06-15,13.6,21.1,8.9,0.0,1.0104395604395604
1999-06-16,12.6,18.3,9.4,0.0,1.0104395604395604
1999-06-17,12.9,20.0,8.3,0.0,1.0104395604395604
1999-06-18,13.2,20.0,7.2,0.0,1.0104395604395604
1999-06-19,13.6,20.6,9.4,0.0,1.0076923076923077
1999-06-20,13.9,21.7,8.3,0.0,1.0076923076923077
1999-06-21,13.3,18.9,9.4,0.0,1.0076923076923077
1999-06-22,17.2,27.2,9.4,0.0,1.0076923076923077
1999-06-23,17.7,28.3,10.6,0.0,1.0076923076923077
1999-06-24,15.1,22.2,10.0,0.0,1.0076923076923077
1999-06-25,13.7,20.0,7.2,0.0,1.0076923076923077
1999-06-26,13.4,22.8,6.1,0.0,1.0076923076923077
1999-06-27,17.0,27.8,5.6,0.0,1.0076923076923077
1999-06-28,20.0,31.7,8.9,0.0,1.0076923076923077
1999-06-29,21.2,31.1,10.0,0.0,1.0076923076923077
1999-06-30,21.2,31.7,10.0,0.0,1.0076923076923077
1999-07-01,14.8,23.9,10.6,0.0,1.0076923076923077
1999-07-02,14.7,20.0,10.0,0.0,1.0076923076923077
1999-07-03,12.5,17.2,8.9,0.0,1.0076923076923077
1999-07-04,14.4,23.9,6.7,0.0,1.0076923076923077
1999-07-05,15.6,25.6,6.7,0.0,1.0076923076923077
1999-07-06,9.6,12.8,8.3,0.0,1.0076923076923077
1999-07-09,13.0,25.0,7.8,0.0,1.0076923076923077
1999-07-10,17.1,27.8,7.2,0.0,1.0076923076923077
1999-07-11,24.2,34.4,11.7,0.0,1.0076923076923077
1999-07-12,26.1,36.1,17.8,0.0,1.0076923076923077
1999-07-13,22.7,32.8,14.4,0.0,1.0076923076923077
1999-07-14,16.6,25.0,10.6,0.0,1.0076923076923077
1999-07-15,14.8,22.8,9.4,0.0,1.0076923076923077
1999-07-16,12.9,19.4,10.0,0.0,1.0076923076923077
1999-07-17,12.9,19.4,8.3,0.0,1.0076923076923077
1999-07-18,13.2,20.6,6.1,0.0,1.0076923076923077
1999-07-19,13.7,20.0,10.6,0.0,1.0076923076923077
1999-07-20,14.6,20.6,11.7,0.0,1.0076923076923077
1999-07-21,15.4,22.2,11.7,0.0,1.0076923076923077
1999-07-22,14.8,21.7,9.4,0.0,1.006043956043956
1999-07-23,13.8,20.0,10.0,0.0,0.9851648351648352
1999-07-24,13.4,19.4,11.1,0.0,0.9851648351648352
1999-07-25,14.9,21.7,10.6,0.0,0.9851648351648352
1999-07-26,13.6,21.1,8.9,0.0,0.9851648351648352
1999-07-27,13.3,20.0,10.6,0.0,0.9851648351648352
1999-07-28,14.8,21.1,10.0,0.0,0.9335164835164835
1999-07-29,15.2,23.3,8.3,0.0,0.8247252747252747
1999-07-30,13.9,21.7,7.2,0.0,0.8247252747252747
1999-07-31,14.4,21.1,9.4,0.0,0.8247252747252747
1999-08-01,16.2,23.9,10.0,0.0,0.8247252747252747
1999-08-02,17.2,25.6,10.0,0.0,0.8247252747252747
